directon,region,floor,house_price,zone,house_name,meters,xiaoqu,area 
西南        ,方庄,低楼层（30层）,4800,1室0厅1卫,整租·10AM新坐标1室0厅西南,54㎡,10AM新坐标,朝阳
南 北        ,甘露园,低楼层（6层）,5000,1室1厅1卫,整租·康家园1室1厅南/北,45㎡,康家园,朝阳
南 北        ,岳各庄,高楼层（6层）,4400,2室1厅1卫,整租·大井南里2室1厅南/北,53㎡,大井南里,丰台
北        ,西三旗,中楼层（18层）,5000,1室1厅1卫,整租·知本时代1室1厅北,54㎡,知本时代,海淀
南        ,青塔,低楼层（33层）,5360,2室1厅1卫,整租·广安﹒康馨家园2室1厅南,76㎡,广安﹒康馨家园,丰台
南 北        ,顺义城,中楼层（6层）,2700,1室1厅1卫,整租·石园南区1室1厅南/北,64㎡,石园南区,顺义
北        ,工体,中楼层（16层）,6860,1室1厅1卫,整租·东直门外大街(朝阳）1室1厅北,39㎡,东直门外大街(朝阳）,朝阳
东        ,四惠,低楼层（18层）,7230,1室1厅1卫,整租·爱这城一期1室1厅东,61㎡,爱这城一期,朝阳
南        ,朝青,中楼层（8层）,7130,1室1厅1卫,整租·珠江罗马嘉园西区1室1厅南,61㎡,珠江罗马嘉园西区,朝阳
南        ,高碑店,低楼层（7层）,7290,2室1厅1卫,整租·兴隆家园2室1厅南,64㎡,兴隆家园,朝阳
东 西        ,沙河,中楼层（18层）,3300,3室1厅1卫,整租·北街家园六区3室1厅东/西,88㎡,北街家园六区,昌平
西        ,双桥,低楼层（22层）,6590,2室1厅1卫,整租·金隅康惠园2室1厅西,70㎡,金隅康惠园,朝阳
南        ,管庄,高楼层（6层）,3800,2室1厅1卫,整租·东军庄2室1厅南,57㎡,东军庄,朝阳
南        ,公主坟,高楼层（6层）,5500,1室1厅1卫,整租·普惠南里1室1厅南,40㎡,普惠南里,海淀
东南        ,望京,低楼层（14层）,6290,1室1厅1卫,整租·点击未来1室1厅东南,42㎡,点击未来,朝阳
南        ,上地,中楼层（23层）,5500,2房间1卫,整租·辉煌国际2房间南,46㎡,辉煌国际,海淀
东        ,北苑,中楼层（20层）,6490,1室1厅1卫,整租·美立方1室1厅东,57㎡,美立方,朝阳
南        ,苹果园,高楼层（6层）,3100,2室1厅1卫,整租·广宁村2室1厅南,60㎡,广宁村,石景山
东        ,牛街,高楼层（20层）,5700,1室1厅1卫,整租·牛街西里1室1厅东,55㎡,牛街西里,西城
南        ,阎村,中楼层（12层）,2700,1室1厅1卫,整租·绿城百合公寓玉泉苑1室1厅南,66㎡,绿城百合公寓玉泉苑,房山
南 北        ,北苑,高楼层（6层）,5300,2室1厅1卫,整租·北苑3号院2室1厅南/北,57㎡,北苑3号院,朝阳
东        ,小西天,中楼层（16层）,5500,2室0厅1卫,整租·学院南路32号院2室0厅东,43㎡,学院南路32号院,海淀
南 北        ,蒲黄榆,高楼层（6层）,6200,3室1厅1卫,整租·蒲黄榆十一巷3室1厅南/北,69㎡,蒲黄榆十一巷,东城
南 北        ,高米店南,中楼层（6层）,3500,2室1厅1卫,整租·康盛园2室1厅南/北,83㎡,康盛园,大兴
南        ,上地,高楼层（5层）,6990,2室1厅1卫,整租·马连洼1号院2室1厅南,53㎡,马连洼1号院,海淀
南        ,黄村火车站,低楼层（6层）,3300,2室1厅1卫,整租·车站北里2室1厅南,50㎡,车站北里,大兴
南        ,惠新西街,低楼层（6层）,5600,1室1厅1卫,整租·樱花园1室1厅南,50㎡,樱花园,朝阳
南        ,西关环岛,高楼层（5层）,2500,2室1厅1卫,整租·毛纺厂宿舍2室1厅南,51㎡,毛纺厂宿舍,昌平
东        ,临河里,中楼层（27层）,3100,1室1厅1卫,整租·海棠湾一期1室1厅东,45㎡,海棠湾一期,通州
南        ,方庄,中楼层（26层）,5300,1室0厅1卫,整租·10AM新坐标1室0厅南,46㎡,10AM新坐标,朝阳
南        ,东关,高楼层（6层）,4090,2室1厅1卫,整租·东关二条2室1厅南,63㎡,东关二条,昌平
西        ,大望路,高楼层（11层）,6000,1室0厅1卫,整租·金港国际1室0厅西,46㎡,金港国际,朝阳
南 北        ,管庄,高楼层（6层）,3300,1室1厅1卫,整租·东军庄1室1厅南/北,64㎡,东军庄,朝阳
南 北        ,安宁庄,中楼层（6层）,5100,2室1厅1卫,整租·水利局一处宿舍2室1厅南/北,57㎡,水利局一处宿舍,海淀
南 北        ,北工大,低楼层（6层）,5200,1室1厅1卫,整租·磨房南里1室1厅南/北,58㎡,磨房南里,朝阳
南        ,瀛海,低楼层（10层）,2800,1室0厅1卫,整租·三槐家园1室0厅南,48㎡,三槐家园,大兴
东 西        ,大红门,低楼层（5层）,4300,2室1厅1卫,整租·苗圃西里2室1厅东/西,58㎡,苗圃西里,丰台
东        ,鼓楼大街,高楼层（6层）,3000,2室1厅1卫,整租·鼓楼北街3号2室1厅东,57㎡,鼓楼北街3号,昌平
东        ,新宫,高楼层（15层）,4760,1室1厅1卫,整租·南庭新苑南区1室1厅东,51㎡,南庭新苑南区,丰台
南 北        ,定慧寺,中楼层（6层）,5800,2室1厅1卫,整租·安装宿舍2室1厅南/北,56㎡,安装宿舍,海淀
南        ,天宁寺,低楼层（13层）,6260,2室1厅1卫,整租·白菜湾社区2室1厅南,82㎡,白菜湾社区,西城
南 北        ,顺义城,高楼层（5层）,3200,2室1厅1卫,整租·西辛北区2室1厅南/北,70㎡,西辛北区,顺义
南        ,广安门,高楼层（5层）,5000,2室1厅1卫,整租·红居斜街4号院2室1厅南,51㎡,红居斜街4号院,西城
东        ,百子湾,中楼层（25层）,6330,1室1厅1卫,整租·沿海赛洛城五期1室1厅东,60㎡,沿海赛洛城五期,朝阳
东        ,青塔,低楼层（6层）,4000,1室1厅1卫,整租·张仪村4号院1室1厅东,61㎡,张仪村4号院,丰台
南 北        ,潞苑,低楼层（6层）,3500,2室1厅1卫,整租·自然佳境2室1厅南/北,88㎡,自然佳境,通州
东        ,顺义城,中楼层（5层）,3730,1室1厅1卫,整租·幸福东区1室1厅东,41㎡,幸福东区,顺义
南 北        ,五道口,低楼层（7层）,5800,1室1厅1卫,整租·地质附中1室1厅南/北,48㎡,地质附中,海淀
东南        ,国展,高楼层（12层）,6490,1室1厅1卫,整租·MASTER领域1室1厅东南,45㎡,MASTER领域,朝阳
南        ,豆各庄,中楼层（18层）,4800,2室1厅2卫,整租·富力又一城C区2室1厅南,47㎡,富力又一城C区,朝阳
南        ,沙河,中楼层（18层）,4730,2室1厅2卫,整租·北街家园七区2室1厅南,89㎡,北街家园七区,昌平
南        ,陶然亭,地下室（6层）,4700,1室1厅1卫,整租·四平园1室1厅南,44㎡,四平园,西城
东        ,西三旗,低楼层（23层）,5190,1室1厅1卫,整租·上奥世纪中心1室1厅东,47㎡,上奥世纪中心,昌平
东        ,大兴其它,高楼层（3层）,2800,2室1厅1卫,整租·华远和墅2室1厅东,86㎡,华远和墅,大兴
南        ,芍药居,高楼层（7层）,6630,1室1厅1卫,整租·国航宿舍1室1厅南,45㎡,国航宿舍,朝阳
东        ,百子湾,高楼层（24层）,6460,1室1厅1卫,整租·沿海赛洛城一期1室1厅东,56㎡,沿海赛洛城一期,朝阳
南        ,刘家窑,中楼层（10层）,5490,1室1厅1卫,整租·石榴园南里小区1室1厅南,58㎡,石榴园南里小区,丰台
南 北        ,朝阳门外,高楼层（6层）,6000,2室1厅1卫,整租·三丰里小区2室1厅南/北,57㎡,三丰里小区,朝阳
南        ,苹果园,低楼层（16层）,4630,2室1厅1卫,整租·模式口东里2室1厅南,64㎡,模式口东里,石景山
南 北        ,黄村火车站,高楼层（6层）,3400,2室1厅1卫,整租·锦华园2室1厅南/北,88㎡,锦华园,大兴
北        ,西坝河,中楼层（6层）,7260,2室1厅1卫,整租·西坝河西里2室1厅北,61㎡,西坝河西里,朝阳
南 北        ,鲁谷,中楼层（6层）,4000,2室1厅1卫,整租·八场宿舍2室1厅南/北,58㎡,八场宿舍,石景山
东        ,顺义城,中楼层（15层）,3100,2室1厅1卫,整租·怡馨家园2室1厅东,73㎡,怡馨家园,顺义
南        ,玉泉路,高楼层（4层）,5500,2室1厅1卫,整租·田村山南路9号院2室1厅南,83㎡,田村山南路9号院,海淀
南 北        ,昌平其它,低楼层（3层）,2600,2室1厅2卫,整租·龙脉温泉2室1厅南/北,83㎡,龙脉温泉,昌平
南 北        ,和平里,低楼层（6层）,5000,1室1厅1卫,整租·东土城路13号院1室1厅南/北,48㎡,东土城路13号院,朝阳
南        ,陶然亭,中楼层（6层）,5000,2室1厅1卫,整租·永内西街北里2室1厅南,51㎡,永内西街北里,西城
西        ,蒲黄榆,高楼层（16层）,4860,1室1厅1卫,整租·刘家窑南里1室1厅西,33㎡,刘家窑南里,丰台
南 北        ,青塔,高楼层（6层）,4500,2室1厅1卫,整租·城建宿舍2室1厅南/北,64㎡,城建宿舍,丰台
南 北        ,垡头,高楼层（6层）,5000,2室1厅1卫,整租·垡头北里2室1厅南/北,58㎡,垡头北里,朝阳
南        ,鲁谷,高楼层（6层）,4630,2室1厅1卫,整租·八宝山南路29号院2室1厅南,48㎡,八宝山南路29号院,石景山
南        ,三元桥,高楼层（6层）,6890,2室1厅1卫,整租·新源街2室1厅南,50㎡,新源街,朝阳
北        ,回龙观,高楼层（11层）,4690,1室1厅1卫,整租·矩阵二期1室1厅北,35㎡,矩阵二期,昌平
南 北        ,黄村火车站,高楼层（6层）,2900,2室1厅1卫,整租·林校北里2室1厅南/北,61㎡,林校北里,大兴
南        ,国展,高楼层（6层）,6160,1室1厅1卫,整租·柳芳北里1室1厅南,36㎡,柳芳北里,朝阳
东南        ,双桥,中楼层（6层）,4600,3室1厅1卫,整租·温泉北里3室1厅东南,80㎡,温泉北里,朝阳
南        ,定福庄,高楼层（6层）,4000,1室1厅1卫,整租·金星小区1室1厅南,43㎡,金星小区,朝阳
南 北        ,苹果园,中楼层（6层）,4300,2室1厅1卫,整租·金顶街一区2室1厅南/北,49㎡,金顶街一区,石景山
南        ,欢乐谷,低楼层（27层）,5300,1室1厅1卫,整租·官悦欣园B区1室1厅南,59㎡,官悦欣园B区,朝阳
南        ,北七家,高楼层（6层）,4830,2室1厅1卫,整租·名佳花园三区2室1厅南,83㎡,名佳花园三区,昌平
南 北        ,潞苑,高楼层（6层）,3500,2室1厅1卫,整租·华龙小区2室1厅南/北,81㎡,华龙小区,通州
南 北        ,李桥,低楼层（7层）,2500,1室1厅1卫,整租·樱花园二区1室1厅南/北,35㎡,樱花园二区,顺义
北        ,果园,低楼层（11层）,4160,1室1厅1卫,整租·新华联家园北区1室1厅北,43㎡,新华联家园北区,通州
南 北        ,门头沟其它,高楼层（6层）,2200,3室1厅1卫,整租·石泉砖厂B9区3室1厅南/北,81㎡,石泉砖厂B9区,门头沟
北        ,天通苑,低楼层（20层）,4930,1室1厅1卫,整租·东亚奥北中心北区1室1厅北,30㎡,东亚奥北中心北区,昌平
东        ,海淀北部新区,低楼层（10层）,4500,1室0厅1卫,整租·六里屯三区1室0厅东,45㎡,六里屯三区,海淀
南        ,石佛营,高楼层（6层）,7390,2室1厅1卫,整租·八里庄北里小区2室1厅南,44㎡,八里庄北里小区,朝阳
南        ,潘家园,高楼层（6层）,6860,2室1厅1卫,整租·潘家园东里2室1厅南,54㎡,潘家园东里,朝阳
西南        ,和平里,地下室（6层）,5600,1室1厅1卫,整租·和平里三区1室1厅西南,38㎡,和平里三区,东城
西        ,西坝河,低楼层（18层）,6360,1室1厅1卫,整租·西坝河东里1室1厅西,44㎡,西坝河东里,朝阳
南 北        ,角门,中楼层（6层）,4600,2室1厅1卫,整租·大红门35号院2室1厅南/北,62㎡,大红门35号院,丰台
西南        ,西罗园,低楼层（12层）,4200,1室1厅1卫,整租·西罗园三区1室1厅西南,55㎡,西罗园三区,丰台
南        ,望京,高楼层（4层）,6360,1室1厅1卫,整租·花家地西里三区1室1厅南,39㎡,花家地西里三区,朝阳
南        ,大峪,高楼层（6层）,2500,2室1厅1卫,整租·桃园小区2室1厅南,83㎡,桃园小区,门头沟
北        ,新宫,中楼层（15层）,4890,1室1厅1卫,整租·南庭新苑北区1室1厅北,41㎡,南庭新苑北区,丰台
东        ,芍药居,低楼层（15层）,6000,1室0厅1卫,整租·隆远阁1室0厅东,42㎡,隆远阁,朝阳
南        ,东直门,中楼层（18层）,6790,1室1厅1卫,整租·保利大酒店1室1厅南,40㎡,保利大酒店,东城
东        ,月坛,地下室（6层）,5300,1室1厅1卫,整租·三里河三区1室1厅东,35㎡,三里河三区,西城
南        ,惠新西街,中楼层（6层）,6390,1室1厅1卫,整租·小关北里1室1厅南,31㎡,小关北里,朝阳
南 北        ,海淀北部新区,低楼层（6层）,5500,3室2厅2卫,整租·上庄家园东区3室2厅南/北,130㎡,上庄家园东区,海淀
南        ,定福庄,中楼层（6层）,4100,1室1厅1卫,整租·花园闸小区1室1厅南,40㎡,花园闸小区,朝阳
南        ,马甸,低楼层（6层）,5500,1室1厅1卫,整租·裕中东里1室1厅南,43㎡,裕中东里,西城
南 北        ,首都机场,高楼层（6层）,3500,2室1厅1卫,整租·南平里2室1厅南/北,65㎡,南平里,朝阳
西        ,北苑,高楼层（29层）,7330,2室1厅1卫,整租·恒大书院2室1厅西,74㎡,恒大书院,朝阳
南        ,亚运村,低楼层（13层）,6990,2室1厅1卫,整租·安慧北里小区2室1厅南,55㎡,安慧北里小区,朝阳
南        ,双桥,中楼层（6层）,6830,2室1厅1卫,整租·朝阳旺角2室1厅南,105㎡,朝阳旺角,朝阳
东 西        ,西北旺,高楼层（10层）,4900,1室1厅1卫,整租·芳怡园1室1厅东/西,55㎡,芳怡园,海淀
南 北        ,科技园区,低楼层（6层）,3300,1室1厅1卫,整租·明春西园1室1厅南/北,71㎡,明春西园,大兴
南 北        ,马驹桥,中楼层（6层）,3500,2室1厅1卫,整租·新海北里2室1厅南/北,93㎡,新海北里,亦庄开发区
东        ,长阳,中楼层（16层）,2200,1室0厅1卫,整租·加州水郡金桥国际酒店1室0厅东,49㎡,加州水郡金桥国际酒店,房山
南        ,通州北苑,低楼层（6层）,3200,1室1厅1卫,整租·华兴园1室1厅南,69㎡,华兴园,通州
西        ,常营,中楼层（11层）,6860,2室1厅1卫,整租·柏林爱乐四期2室1厅西,67㎡,柏林爱乐四期,朝阳
东        ,潘家园,中楼层（6层）,6660,2室1厅1卫,整租·潘家园东里2室1厅东,60㎡,潘家园东里,朝阳
西 北        ,奥林匹克公园,低楼层（15层）,6000,1室1厅1卫,整租·裕瑞轩1室1厅西/北,70㎡,裕瑞轩,朝阳
西        ,亚运村,低楼层（6层）,6690,1室1厅1卫,整租·安慧北里秀园1室1厅西,50㎡,安慧北里秀园,朝阳
东 西        ,定福庄,中楼层（7层）,5300,2室1厅1卫,整租·福怡苑2室1厅东/西,70㎡,福怡苑,朝阳
南        ,角门,高楼层（6层）,5160,1室1厅1卫,整租·大红门35号院1室1厅南,54㎡,大红门35号院,丰台
南 北        ,北关,高楼层（6层）,3500,2室1厅1卫,整租·劳动局家属院2室1厅南/北,56㎡,劳动局家属院,通州
南        ,欢乐谷,中楼层（27层）,5100,1室1厅1卫,整租·官悦欣园A区1室1厅南,57㎡,官悦欣园A区,朝阳
南 北        ,西坝河,低楼层（20层）,6000,2室1厅1卫,整租·西坝河北里2室1厅南/北,49㎡,西坝河北里,朝阳
南 北        ,定慧寺,中楼层（6层）,5300,2室1厅1卫,整租·定慧北里2室1厅南/北,60㎡,定慧北里,海淀
南        ,崇文门,中楼层（7层）,5900,1室0厅1卫,整租·兴隆都市馨园1室0厅南,29㎡,兴隆都市馨园,东城
东 西        ,华威桥,中楼层（6层）,5600,2室1厅1卫,整租·双龙南里2室1厅东/西,61㎡,双龙南里,朝阳
西        ,北苑,高楼层（20层）,6360,1室1厅1卫,整租·美立方1室1厅西,57㎡,美立方,朝阳
北        ,华威桥,中楼层（14层）,5600,1室0厅1卫,整租·龙头公寓1室0厅北,55㎡,龙头公寓,朝阳
东        ,怀柔,低楼层（19层）,7390,1室1厅1卫,整租·金桥国际1室1厅东,63㎡,金桥国际,怀柔
东 北        ,八角,中楼层（24层）,4000,2室1厅1卫,整租·八角南里2室1厅东/北,74㎡,八角南里,石景山
南        ,安贞,低楼层（21层）,6760,2室1厅1卫,整租·小黄庄一区2室1厅南,63㎡,小黄庄一区,东城
南 北        ,临河里,高楼层（6层）,3000,2室1厅1卫,整租·迎喜家园2室1厅南/北,87㎡,迎喜家园,通州
西北        ,和平里,中楼层（6层）,6490,1室1厅1卫,整租·和平里五区1室1厅西北,41㎡,和平里五区,东城
南 北        ,西山,中楼层（3层）,4500,2室1厅1卫,整租·香山煤厂街26号院2室1厅南/北,58㎡,香山煤厂街26号院,海淀
南 北        ,石佛营,低楼层（6层）,5900,2室1厅1卫,整租·八里庄北里小区2室1厅南/北,58㎡,八里庄北里小区,朝阳
南 西        ,朝阳门内,低楼层（1层）,4300,1室0厅1卫,整租·禄米仓胡同1室0厅南/西,30㎡,禄米仓胡同,东城
南 北        ,潞苑,中楼层（6层）,3300,2室2厅2卫,整租·上潞园2室2厅南/北,93㎡,上潞园,通州
南        ,红庙,中楼层（6层）,6890,2室1厅1卫,整租·慈云寺2室1厅南,61㎡,慈云寺,朝阳
南        ,万达,中楼层（6层）,3100,2室1厅1卫,整租·东方生活区2室1厅南,61㎡,东方生活区,通州
东        ,岳各庄,中楼层（29层）,5360,1室1厅1卫,整租·丰体时代花园1室1厅东,56㎡,丰体时代花园,丰台
东 西        ,乔庄,高楼层（6层）,3000,1室1厅1卫,整租·玉桥北里1室1厅东/西,52㎡,玉桥北里,通州
南 北        ,顺义其它,高楼层（11层）,3100,2室2厅1卫,整租·下坡屯家园一区2室2厅南/北,86㎡,下坡屯家园一区,顺义
南        ,五里店,中楼层（6层）,3500,2室1厅1卫,整租·丰西北里2室1厅南,59㎡,丰西北里,丰台
南        ,大峪,高楼层（28层）,2100,1室0厅1卫,整租·黑山A1区1室0厅南,45㎡,黑山A1区,门头沟
南 北        ,果园,低楼层（6层）,3400,2室1厅1卫,整租·葛布店北里2室1厅南/北,58㎡,葛布店北里,通州
南        ,武夷花园,中楼层（12层）,3500,1室0厅1卫,整租·月亮城堡1室0厅南,58㎡,月亮城堡,通州
南        ,宣武门,中楼层（11层）,6290,1室1厅1卫,整租·前门西大街1室1厅南,37㎡,前门西大街,西城
北        ,西三旗,高楼层（15层）,4100,1房间1卫,整租·SOCO公社1房间北,43㎡,SOCO公社,海淀
北        ,双井,低楼层（19层）,6390,1室1厅1卫,整租·时代国际嘉园1室1厅北,34㎡,时代国际嘉园,朝阳
南 北        ,惠新西街,高楼层（6层）,6000,1室1厅1卫,整租·胜古北里1室1厅南/北,60㎡,胜古北里,朝阳
南        ,鲁谷,中楼层（6层）,3800,1室1厅1卫,整租·玉泉路甲65号院1室1厅南,39㎡,玉泉路甲65号院,石景山
南        ,马坡,中楼层（15层）,3000,2室1厅1卫,整租·金宝城北区2室1厅南,91㎡,金宝城北区,顺义
北        ,大兴其它,高楼层（7层）,2300,2室1厅1卫,整租·首创悦都汇2室1厅北,73㎡,首创悦都汇,大兴
南 北        ,亦庄开发区其它,中楼层（6层）,3100,1室1厅1卫,整租·泰河园三里1室1厅南/北,60㎡,泰河园三里,亦庄开发区
南 北        ,顺义城,低楼层（22层）,2000,2室1厅1卫,整租·裕龙三区2室1厅南/北,69㎡,裕龙三区,顺义
南        ,草桥,中楼层（6层）,4700,1室1厅1卫,整租·草桥欣园三区1室1厅南,55㎡,草桥欣园三区,丰台
东 西        ,安宁庄,低楼层（6层）,5000,2室1厅1卫,整租·毛纺住宅北小区2室1厅东/西,56㎡,毛纺住宅北小区,海淀
东南        ,甜水园,低楼层（18层）,5600,1室1厅1卫,整租·甜水园北里1室1厅东南,58㎡,甜水园北里,朝阳
南        ,安贞,低楼层（6层）,6530,1室1厅1卫,整租·小黄庄前街2号院1室1厅南,49㎡,小黄庄前街2号院,朝阳
东南        ,杨庄,高楼层（6层）,3600,1室1厅1卫,整租·华信大厦宿舍1室1厅东南,49㎡,华信大厦宿舍,石景山
南 北        ,广安门,中楼层（6层）,5800,2室1厅1卫,整租·车站西街9号院2室1厅南/北,79㎡,车站西街9号院,西城
南        ,北苑,高楼层（16层）,7490,2室1厅1卫,整租·领地OFFICE2室1厅南,94㎡,领地OFFICE,朝阳
南 北        ,苹果园,中楼层（6层）,3000,2室1厅1卫,整租·广宁村2室1厅南/北,60㎡,广宁村,石景山
南        ,亚运村小营,高楼层（7层）,6660,1室1厅1卫,整租·锦绣馨园1室1厅南,43㎡,锦绣馨园,朝阳
南 北        ,九棵树(家乐福),高楼层（5层）,3200,2室1厅1卫,整租·冷冻机械厂宿舍2室1厅南/北,54㎡,冷冻机械厂宿舍,通州
南 北        ,顺义城,中楼层（6层）,2800,2室1厅1卫,整租·建新南区2室1厅南/北,56㎡,建新南区,顺义
东 南 西        ,紫竹桥,高楼层（6层）,4900,1室1厅1卫,整租·车道沟南里1室1厅东/南/西,38㎡,车道沟南里,海淀
南 北        ,通州北苑,高楼层（6层）,3500,2室1厅1卫,整租·西马庄园2室1厅南/北,87㎡,西马庄园,通州
南 北        ,黄村中,中楼层（18层）,3000,1室1厅1卫,整租·三合北巷1室1厅南/北,60㎡,三合北巷,大兴
南        ,定慧寺,低楼层（14层）,6000,2室1厅1卫,整租·科委宿舍2室1厅南,53㎡,科委宿舍,海淀
南        ,亚运村,中楼层（6层）,6460,1室1厅1卫,整租·卧龙小区1室1厅南,49㎡,卧龙小区,朝阳
南        ,良乡,低楼层（15层）,2990,1室1厅1卫,整租·鸿顺园东区1室1厅南,45㎡,鸿顺园东区,房山
南 北        ,通州其它,低楼层（15层）,3300,2室1厅1卫,整租·首开国风美仑2室1厅南/北,74㎡,首开国风美仑,通州
东        ,左安门,高楼层（6层）,4800,1室1厅1卫,整租·长青园1室1厅东,52㎡,长青园,东城
南 北        ,劲松,地下室（6层）,5800,2室1厅1卫,整租·农光里2室1厅南/北,66㎡,农光里,朝阳
北        ,和平里,低楼层（16层）,5300,1室1厅1卫,整租·和平街十一区1室1厅北,40㎡,和平街十一区,朝阳
南        ,西直门,中楼层（6层）,5700,2室0厅1卫,整租·交大东路7号院2室0厅南,31㎡,交大东路7号院,海淀
南 北        ,顺义城,高楼层（6层）,2500,2室1厅1卫,整租·石园西区2室1厅南/北,58㎡,石园西区,顺义
北        ,顺义其它,中楼层（9层）,3390,1室1厅1卫,整租·东亚首航国际1室1厅北,41㎡,东亚首航国际,顺义
南        ,安宁庄,中楼层（5层）,4300,1室1厅1卫,整租·水利局一处宿舍1室1厅南,43㎡,水利局一处宿舍,海淀
南        ,百子湾,高楼层（12层）,6190,1室1厅1卫,整租·沿海赛洛城1室1厅南,48㎡,沿海赛洛城,朝阳
南        ,军博,高楼层（4层）,5500,1室1厅1卫,整租·北蜂窝30号院1室1厅南,39㎡,北蜂窝30号院,海淀
南        ,清河,低楼层（18层）,6590,1室1厅1卫,整租·世华龙樾1室1厅南,52㎡,世华龙樾,海淀
北        ,欢乐谷,中楼层（12层）,5500,1室1厅1卫,整租·世纪东方城1室1厅北,55㎡,世纪东方城,朝阳
东南        ,潘家园,低楼层（18层）,6000,2室1厅1卫,整租·潘家园东里2室1厅东南,62㎡,潘家园东里,朝阳
南        ,沙河,低楼层（28层）,1200,1房间1卫,整租·北街家园五区1房间南,19㎡,北街家园五区,昌平
北        ,西三旗,中楼层（24层）,6000,2室1厅1卫,整租·新康园2室1厅北,92㎡,新康园,海淀
南        ,崇文门,高楼层（6层）,4900,1室1厅1卫,整租·营房西街1室1厅南,41㎡,营房西街,东城
南        ,酒仙桥,中楼层（6层）,6690,2室1厅1卫,整租·驼房营南里2室1厅南,58㎡,驼房营南里,朝阳
南        ,海淀其它,低楼层（10层）,6130,2室1厅1卫,整租·安河家园2室1厅南,90㎡,安河家园,海淀
南        ,右安门外,高楼层（6层）,4790,1室1厅1卫,整租·玉林里小区1室1厅南,42㎡,玉林里小区,丰台
西 北        ,永定门,中楼层（12层）,5700,2室1厅1卫,整租·城市亮点2室1厅西/北,66㎡,城市亮点,东城
南 北        ,西北旺,低楼层（6层）,6000,2室1厅1卫,整租·夏霖园2室1厅南/北,55㎡,夏霖园,海淀
南        ,惠新西街,低楼层（20层）,7090,1室1厅1卫,整租·惠新里小区1室1厅南,47㎡,惠新里小区,朝阳
南 北        ,甘露园,高楼层（6层）,6000,2室1厅1卫,整租·康家园2室1厅南/北,68㎡,康家园,朝阳
南        ,亚运村,中楼层（25层）,6560,1室1厅1卫,整租·安慧里二区1室1厅南,43㎡,安慧里二区,朝阳
西        ,崇文门,中楼层（7层）,5100,1室0厅1卫,整租·兴隆都市馨园1室0厅西,29㎡,兴隆都市馨园,东城
东南        ,双桥,高楼层（22层）,4500,1室1厅1卫,整租·东一时区1室1厅东南,63㎡,东一时区,朝阳
南 北        ,顺义城,低楼层（6层）,3000,1室0厅1卫,整租·幸福东区1室0厅南/北,42㎡,幸福东区,顺义
东 西 北        ,东花市,高楼层（6层）,6200,2室1厅1卫,整租·花市东三条2室1厅东/西/北,47㎡,花市东三条,东城
东        ,阜成门,中楼层（6层）,6130,1室1厅1卫,整租·百万庄中里1室1厅东,43㎡,百万庄中里,西城
东北        ,科技园区,高楼层（23层）,4500,1室0厅1卫,整租·设计师广场1室0厅东北,58㎡,设计师广场,丰台
南        ,劲松,高楼层（6层）,5300,1室1厅1卫,整租·武圣西里1室1厅南,42㎡,武圣西里,朝阳
东        ,海淀北部新区,低楼层（9层）,6630,2室1厅1卫,整租·中国铁建环保嘉苑2室1厅东,89㎡,中国铁建环保嘉苑,海淀
南 北        ,五里店,高楼层（6层）,2700,2室1厅1卫,整租·丰西北里2室1厅南/北,48㎡,丰西北里,丰台
南        ,西二旗,低楼层（6层）,6890,1室1厅1卫,整租·铭科苑1室1厅南,53㎡,铭科苑,海淀
北        ,广安门,高楼层（16层）,6260,1室1厅2卫,整租·荣丰20081室1厅北,33㎡,荣丰2008,西城
东        ,新街口,高楼层（7层）,6990,1室1厅1卫,整租·如意里1室1厅东,42㎡,如意里,西城
南 西        ,中央别墅区,低楼层（11层）,3000,2室1厅1卫,整租·翠竹新村2室1厅南/西,87㎡,翠竹新村,顺义
东        ,百子湾,高楼层（25层）,5700,1室1厅1卫,整租·沿海赛洛城五期1室1厅东,54㎡,沿海赛洛城五期,朝阳
北        ,奥林匹克公园,中楼层（32层）,6590,1室1厅1卫,整租·天居园1室1厅北,56㎡,天居园,朝阳
南 北        ,和义,中楼层（6层）,3600,2室1厅1卫,整租·南苑北里一区2室1厅南/北,59㎡,南苑北里一区,丰台
南        ,百子湾,中楼层（22层）,6560,1室1厅1卫,整租·沿海赛洛城1室1厅南,54㎡,沿海赛洛城,朝阳
东        ,双井,低楼层（6层）,6660,2室1厅1卫,整租·双花园南里2室1厅东,50㎡,双花园南里,朝阳
南 北        ,马驹桥,低楼层（21层）,3600,2室1厅1卫,整租·东亚瑞晶苑2室1厅南/北,79㎡,东亚瑞晶苑,通州
南        ,四惠,高楼层（9层）,7030,1室1厅1卫,整租·壹线国际1室1厅南,55㎡,壹线国际,朝阳
西        ,望京,中楼层（14层）,6000,1室1厅1卫,整租·南湖东园二区1室1厅西,54㎡,南湖东园二区,朝阳
东        ,望京,中楼层（14层）,6590,1室1厅1卫,整租·南湖东园二区1室1厅东,54㎡,南湖东园二区,朝阳
西南        ,望京,低楼层（14层）,5800,1室0厅1卫,整租·点击未来1室0厅西南,42㎡,点击未来,朝阳
南        ,甜水园,高楼层（6层）,6230,1室1厅1卫,整租·马道口1室1厅南,46㎡,马道口,朝阳
北        ,角门,高楼层（6层）,5230,1室1厅1卫,整租·角门甲4号院1室1厅北,55㎡,角门甲4号院,丰台
