house_name,directon,xiaoqu,house_price,meters,region,floor,area,zone 
整租·水屯家园2室1厅南/北,南 北        ,水屯家园,3200,82㎡,西关环岛,高楼层（6层）,昌平,2室1厅1卫
整租·志新村1室1厅南,南        ,志新村,6000,42㎡,二里庄,高楼层（6层）,海淀,1室1厅1卫
整租·苹果派1室1厅北,北        ,苹果派,5400,53㎡,常营,低楼层（10层）,朝阳,1室1厅1卫
整租·西关北路2室1厅南/北,南 北        ,西关北路,2500,73㎡,西关环岛,高楼层（4层）,昌平,2室1厅1卫
整租·定慧北里2室1厅南/北,南 北        ,定慧北里,5800,52㎡,定慧寺,中楼层（5层）,海淀,2室1厅1卫
整租·后南仓2室1厅南/北,南 北        ,后南仓,3600,56㎡,万达,高楼层（6层）,通州,2室1厅1卫
整租·甘露园南里1室1厅南,南        ,甘露园南里,5200,51㎡,甘露园,高楼层（6层）,朝阳,1室1厅1卫
整租·复兴门外大街1室1厅南,南        ,复兴门外大街,6000,39㎡,木樨地,中楼层（12层）,西城,1室1厅1卫
整租·裕中西里1室1厅南,南        ,裕中西里,5700,45㎡,马甸,中楼层（20层）,西城,1室1厅1卫
整租·红星养鸡场宿舍楼3室1厅南/北,南 北        ,红星养鸡场宿舍楼,3000,72㎡,大兴其它,中楼层（6层）,大兴,3室1厅1卫
整租·飞腾家园2室2厅南/北,南 北        ,飞腾家园,4500,85㎡,新宫,高楼层（6层）,丰台,2室2厅1卫
整租·IN北京1室0厅西,西        ,IN北京,2800,62㎡,通州其它,中楼层（11层）,通州,1室0厅1卫
整租·新海北里2室1厅南/北,南 北        ,新海北里,3800,91㎡,马驹桥,中楼层（6层）,亦庄开发区,2室1厅1卫
整租·上林苑1室1厅南/北,南 北        ,上林苑,3500,101㎡,瀛海,高楼层（6层）,大兴,1室1厅1卫
整租·远洋一方新悦二期2室2厅东/西,东 西        ,远洋一方新悦二期,5700,80㎡,双桥,低楼层（17层）,朝阳,2室2厅1卫
整租·小南庄社区1室1厅南/北,南 北        ,小南庄社区,5200,53㎡,苏州桥,地下室（6层）,海淀,1室1厅1卫
整租·龙山华府2室2厅南/北,南 北        ,龙山华府,4000,87㎡,南邵,低楼层（20层）,昌平,2室2厅1卫
整租·绿岛苑东区2室1厅南,南        ,绿岛苑东区,4500,62㎡,定福庄,高楼层（6层）,朝阳,2室1厅1卫
整租·朝阳旺角2室1厅东,东        ,朝阳旺角,5800,72㎡,双桥,高楼层（15层）,朝阳,2室1厅1卫
整租·7克拉2房间西,西        ,7克拉,4300,45㎡,马家堡,低楼层（11层）,丰台,2房间1卫
整租·北京光学仪器厂家属院2室1厅南/北,南 北        ,北京光学仪器厂家属院,2900,55㎡,万达,高楼层（6层）,通州,2室1厅1卫
整租·昌盛园四区2室1厅南/北,南 北        ,昌盛园四区,3200,70㎡,东关,中楼层（6层）,昌平,2室1厅1卫
整租·华威南路2室1厅南/北,南 北        ,华威南路,5800,62㎡,潘家园,高楼层（6层）,朝阳,2室1厅1卫
整租·富强东里2室1厅南/北,南 北        ,富强东里,3200,66㎡,黄村中,高楼层（6层）,大兴,2室1厅1卫
整租·百合湾2房间跃层东,东        ,百合湾,3600,36㎡,武夷花园,高楼层（13层）,通州,2房间2卫
整租·首座御园二区二期1室1厅西,西        ,首座御园二区二期,3200,78㎡,大兴其它,中楼层（14层）,大兴,1室1厅1卫
整租·锦华园1室1厅南/北,南 北        ,锦华园,3000,53㎡,黄村火车站,高楼层（6层）,大兴,1室1厅1卫
整租·金沟河2号院2室1厅东/西,东 西        ,金沟河2号院,5600,63㎡,五棵松,低楼层（6层）,海淀,2室1厅1卫
整租·弓弦胡同1室1厅南,南        ,弓弦胡同,4500,16㎡,东四,低楼层（1层）,东城,1室1厅1卫
整租·八角北路2室1厅南/北,南 北        ,八角北路,4100,57㎡,八角,中楼层（6层）,石景山,2室1厅1卫
整租·天宁寺西里1室1厅东,东        ,天宁寺西里,4500,45㎡,天宁寺,低楼层（6层）,西城,1室1厅1卫
整租·建新南区2室1厅南/北,南 北        ,建新南区,3000,72㎡,顺义城,高楼层（6层）,顺义,2室1厅1卫
整租·马家堡东里1室1厅南/北,南 北        ,马家堡东里,4200,41㎡,洋桥,高楼层（6层）,丰台,1室1厅1卫
整租·东安街头条甲3号3室0厅南/北,南 北        ,东安街头条甲3号,4700,55㎡,北大地,中楼层（6层）,丰台,3室0厅1卫
整租·新村二里2室1厅南/北,南 北        ,新村二里,4200,63㎡,玉泉营,高楼层（6层）,丰台,2室1厅1卫
整租·车站北里2室1厅南/北,南 北        ,车站北里,3200,60㎡,黄村火车站,中楼层（6层）,大兴,2室1厅1卫
整租·新华街三里1室1厅西,西        ,新华街三里,4400,67㎡,看丹桥,低楼层（28层）,丰台,1室1厅1卫
整租·东亚瑞晶苑2室1厅南/北,南 北        ,东亚瑞晶苑,3600,81㎡,马驹桥,低楼层（19层）,通州,2室1厅1卫
整租·三间房西里2室1厅南/北,南 北        ,三间房西里,4500,57㎡,定福庄,低楼层（6层）,朝阳,2室1厅1卫
整租·五里店南里2室1厅东/南/西,东 南 西        ,五里店南里,3900,50㎡,五里店,中楼层（6层）,丰台,2室1厅1卫
整租·太平街甲乙18号院2室1厅南/北,南 北        ,太平街甲乙18号院,5500,66㎡,陶然亭,高楼层（6层）,西城,2室1厅1卫
整租·荣京丽都1房间南,南        ,荣京丽都,3500,36㎡,亦庄,低楼层（27层）,亦庄开发区,1房间1卫
整租·馨港庄园三区2室1厅北,北        ,馨港庄园三区,2900,68㎡,李桥,低楼层（6层）,顺义,2室1厅1卫
整租·大红门东门里1室1厅西北,西北        ,大红门东门里,4500,51㎡,大红门,中楼层（6层）,丰台,1室1厅1卫
整租·大峪小白楼1室0厅南,南        ,大峪小白楼,2500,41㎡,大峪,高楼层（27层）,门头沟,1室0厅1卫
整租·地铁楼2室1厅南/北,南 北        ,地铁楼,3800,62㎡,杨庄,高楼层（6层）,石景山,2室1厅1卫
整租·普惠北里1室1厅南,南        ,普惠北里,5500,43㎡,公主坟,低楼层（7层）,海淀,1室1厅1卫
整租·清源西里1室1厅南,南        ,清源西里,3500,45㎡,枣园,中楼层（6层）,大兴,1室1厅1卫
整租·荣丰20081室0厅南,南        ,荣丰2008,3700,24㎡,广安门,高楼层（26层）,西城,1室0厅1卫
整租·西宏苑1室1厅南,南        ,西宏苑,3700,68㎡,西红门,低楼层（11层）,丰台,1室1厅1卫
整租·乐城1室1厅北,北        ,乐城,4300,43㎡,菜户营,中楼层（24层）,西城,1室1厅1卫
整租·万源南里2室1厅南,南        ,万源南里,4200,58㎡,旧宫,高楼层（6层）,丰台,2室1厅1卫
整租·地坛北里2室1厅南,南        ,地坛北里,6200,62㎡,和平里,中楼层（5层）,东城,2室1厅1卫
整租·燕保祈东家园二期1室1厅南,南        ,燕保祈东家园二期,4300,60㎡,垡头,高楼层（28层）,朝阳,1室1厅1卫
整租·柏林爱乐二期1室1厅西北,西北        ,柏林爱乐二期,5700,58㎡,常营,中楼层（21层）,朝阳,1室1厅1卫
整租·革新里24号院2室1厅南/北,南 北        ,革新里24号院,5100,73㎡,永定门,低楼层（6层）,东城,2室1厅1卫
整租·建材城东二里1室1厅南,南        ,建材城东二里,4300,46㎡,西三旗,低楼层（22层）,海淀,1室1厅1卫
整租·北街家园六区1室0厅西,西        ,北街家园六区,2400,26㎡,沙河,中楼层（18层）,昌平,1室0厅1卫
整租·康泉小区2室1厅南,南        ,康泉小区,5500,80㎡,双桥,高楼层（28层）,朝阳,2室1厅1卫
整租·西潞苑小区2室2厅南/北,南 北        ,西潞苑小区,3200,73㎡,北关,高楼层（6层）,通州,2室2厅1卫
整租·车站西街15号院1室0厅东,东        ,车站西街15号院,4600,40㎡,广安门,高楼层（6层）,西城,1室0厅1卫
整租·建西苑南里1室1厅南,南        ,建西苑南里,4300,58㎡,杨庄,高楼层（7层）,海淀,1室1厅1卫
整租·八角北路1室1厅南,南        ,八角北路,3800,40㎡,八角,中楼层（6层）,石景山,1室1厅1卫
整租·7克拉2房间西,西        ,7克拉,4000,26㎡,马家堡,中楼层（13层）,丰台,2房间1卫
整租·华贸城1室0厅南/西,南 西        ,华贸城,5800,55㎡,北苑,高楼层（28层）,朝阳,1室0厅1卫
整租·卡法国际1室1厅东,东        ,卡法国际,2700,49㎡,顺义其它,中楼层（6层）,顺义,1室1厅2卫
整租·南纬路2号院2室1厅东/西/北,东 西 北        ,南纬路2号院,5200,51㎡,陶然亭,高楼层（5层）,西城,2室1厅1卫
整租·新外大街28号院1室1厅南,南        ,新外大街28号院,5500,41㎡,德胜门,高楼层（6层）,西城,1室1厅1卫
整租·石泉砖厂A10区2室1厅南/北,南 北        ,石泉砖厂A10区,2400,65㎡,门头沟其它,低楼层（6层）,门头沟,2室1厅1卫
整租·路劲世界城二期2房间南,南        ,路劲世界城二期,3600,61㎡,南邵,中楼层（17层）,昌平,2房间1卫
整租·尚东阁1室1厅西,西        ,尚东阁,4200,43㎡,管庄,高楼层（19层）,朝阳,1室1厅1卫
整租·德外大街甲22号1室1厅东,东        ,德外大街甲22号,5200,36㎡,六铺炕,中楼层（6层）,西城,1室1厅1卫
整租·牛街西里1室1厅南,南        ,牛街西里,5800,55㎡,牛街,低楼层（20层）,西城,1室1厅1卫
整租·金隅景和园2室1厅南/北,南 北        ,金隅景和园,5800,77㎡,东坝,中楼层（21层）,朝阳,2室1厅1卫
整租·晓月苑一里3室1厅南/北,南 北        ,晓月苑一里,4600,88㎡,卢沟桥,低楼层（6层）,丰台,3室1厅1卫
整租·广安﹒康馨家园2室1厅南/北,南 北        ,广安﹒康馨家园,4600,83㎡,青塔,低楼层（34层）,丰台,2室1厅1卫
整租·后现代城A区1室0厅北,北        ,后现代城A区,6000,52㎡,大望路,低楼层（20层）,朝阳,1室0厅1卫
整租·双惠小区1室1厅南,南        ,双惠小区,5000,64㎡,双桥,高楼层（6层）,朝阳,1室1厅1卫
整租·新安里2室1厅南/北,南 北        ,新安里,2900,86㎡,黄村中,中楼层（6层）,大兴,2室1厅1卫
整租·学士居2室1厅南/北,南 北        ,学士居,5800,58㎡,奥林匹克公园,低楼层（6层）,朝阳,2室1厅1卫
整租·翠微中里1室1厅北,北        ,翠微中里,6000,49㎡,公主坟,中楼层（12层）,海淀,1室1厅1卫
整租·永安里小区2室1厅南/北,南 北        ,永安里小区,3200,78㎡,鼓楼大街,高楼层（5层）,昌平,2室1厅1卫
整租·南辛村20号南植社区2室1厅南/北,南 北        ,南辛村20号南植社区,5200,62㎡,西山,低楼层（1层）,海淀,2室1厅1卫
整租·安慧北里小区1室1厅南,南        ,安慧北里小区,6000,45㎡,亚运村,低楼层（6层）,朝阳,1室1厅1卫
整租·建东苑2室1厅南/北,南 北        ,建东苑,5000,70㎡,管庄,低楼层（6层）,朝阳,2室1厅1卫
整租·珠江逸景2室1厅东北,东北        ,珠江逸景,2800,56㎡,马驹桥,低楼层（15层）,通州,2室1厅1卫
整租·松榆东里2室1厅南/北,南 北        ,松榆东里,5800,58㎡,北工大,低楼层（6层）,朝阳,2室1厅1卫
整租·西马金润二区1室0厅北,北        ,西马金润二区,4300,42㎡,马家堡,高楼层（17层）,丰台,1室0厅1卫
整租·会城门小区1室1厅南/北,南 北        ,会城门小区,6000,40㎡,军博,高楼层（6层）,海淀,1室1厅1卫
整租·万泉寺东路9号院1室1厅南,南        ,万泉寺东路9号院,4600,60㎡,菜户营,中楼层（25层）,丰台,1室1厅1卫
整租·大井南里1室1厅南/北,南 北        ,大井南里,4500,51㎡,岳各庄,高楼层（6层）,丰台,1室1厅1卫
整租·中国铁建通瑞嘉苑1室1厅南,南        ,中国铁建通瑞嘉苑,3500,66㎡,潞苑,中楼层（28层）,通州,1室1厅1卫
整租·普惠北里1室1厅南,南        ,普惠北里,5400,47㎡,公主坟,低楼层（7层）,海淀,1室1厅1卫
整租·桃园南街10号院2室0厅南/北,南 北        ,桃园南街10号院,5000,60㎡,永定门,高楼层（6层）,东城,2室0厅1卫
整租·西宏苑2室1厅南/北,南 北        ,西宏苑,3500,60㎡,西红门,高楼层（6层）,丰台,2室1厅1卫
整租·神龙辛屯小区2室1厅南/北,南 北        ,神龙辛屯小区,4000,97㎡,马驹桥,高楼层（7层）,亦庄开发区,2室1厅1卫
整租·司达小区1室1厅东南,东南        ,司达小区,4000,44㎡,角门,中楼层（6层）,丰台,1室1厅1卫
整租·红莲中里1室1厅南/北,南 北        ,红莲中里,4600,61㎡,马连道,低楼层（6层）,西城,1室1厅1卫
整租·荣丰20081室1厅北,北        ,荣丰2008,5000,28㎡,广安门,中楼层（12层）,西城,1室1厅1卫
整租·天伦锦城1室0厅北,北        ,天伦锦城,3800,49㎡,花乡,低楼层（20层）,丰台,1室0厅1卫
整租·会城门小区1室1厅东,东        ,会城门小区,6000,46㎡,军博,高楼层（16层）,海淀,1室1厅1卫
整租·西营房1室0厅北,北        ,西营房,5200,36㎡,安定门,中楼层（17层）,东城,1室0厅1卫
整租·西革新里108号院1室1厅南,南        ,西革新里108号院,4500,40㎡,永定门,高楼层（6层）,东城,1室1厅1卫
整租·黄村西里2室1厅南,南        ,黄村西里,3500,55㎡,黄村中,高楼层（5层）,大兴,2室1厅1卫
整租·北京像素南区1房间北,北        ,北京像素南区,4200,50㎡,常营,低楼层（23层）,朝阳,1房间1卫
整租·延静里1室1厅南,南        ,延静里,5400,38㎡,甜水园,中楼层（6层）,朝阳,1室1厅1卫
整租·昊天温泉家园2室1厅南/北,南 北        ,昊天温泉家园,2500,72㎡,良乡,高楼层（6层）,房山,2室1厅1卫
整租·椿楸嘉园1室1厅南,南        ,椿楸嘉园,5700,60㎡,田村,高楼层（10层）,海淀,1室1厅1卫
整租·华威西里1室1厅北,北        ,华威西里,6000,51㎡,潘家园,高楼层（6层）,朝阳,1室1厅1卫
整租·中信新城两限区2室1厅南/北,南 北        ,中信新城两限区,4000,74㎡,亦庄开发区其它,低楼层（21层）,亦庄开发区,2室1厅1卫
整租·劲松七区2室1厅东南,东南        ,劲松七区,5900,52㎡,潘家园,中楼层（6层）,朝阳,2室1厅1卫
整租·车站西街17号院1室1厅南,南        ,车站西街17号院,4500,47㎡,广安门,高楼层（6层）,西城,1室1厅1卫
整租·建材城西二里2室1厅东/西,东 西        ,建材城西二里,5400,63㎡,西三旗,高楼层（6层）,海淀,2室1厅1卫
整租·劲松一区3室1厅东/南/北,东 南 北        ,劲松一区,6000,56㎡,劲松,低楼层（5层）,朝阳,3室1厅1卫
整租·泰福苑D2区1室1厅南,南        ,泰福苑D2区,5000,60㎡,定福庄,中楼层（27层）,朝阳,1室1厅1卫
整租·京泉馨苑2室1厅南/北,南 北        ,京泉馨苑,5000,110㎡,西山,地下室（5层）,海淀,2室1厅1卫
整租·万寿路西街1号院1室1厅南,南        ,万寿路西街1号院,5800,41㎡,万寿路,中楼层（7层）,海淀,1室1厅1卫
整租·蓝调沙龙东区1室0厅南,南        ,蓝调沙龙东区,3500,43㎡,九棵树(家乐福),中楼层（6层）,通州,1室0厅1卫
整租·安贞西里1室1厅北,北        ,安贞西里,6000,38㎡,安贞,中楼层（16层）,朝阳,1室1厅1卫
整租·温泉花园B区2室1厅南/北,南 北        ,温泉花园B区,3300,80㎡,北七家,高楼层（6层）,昌平,2室1厅1卫
整租·金福家园3室1厅西/北,西 北        ,金福家园,5500,79㎡,定福庄,低楼层（18层）,朝阳,3室1厅1卫
整租·四合欣园1室1厅西北,西北        ,四合欣园,4300,50㎡,科技园区,中楼层（28层）,丰台,1室1厅1卫
整租·自然佳境2室1厅南/北,南 北        ,自然佳境,3500,88㎡,潞苑,低楼层（6层）,通州,2室1厅1卫
整租·7克拉2房间复式南,南        ,7克拉,4600,28㎡,马家堡,低楼层（11层）,丰台,2房间1卫
整租·桃源里2室1厅南/北,南 北        ,桃源里,3800,77㎡,旧宫,高楼层（6层）,丰台,2室1厅1卫
整租·西幸福街1室1厅东,东        ,西幸福街,4300,53㎡,北大地,高楼层（6层）,丰台,1室1厅1卫
整租·管庄西里1室1厅南/北,南 北        ,管庄西里,4600,65㎡,管庄,低楼层（24层）,朝阳,1室1厅1卫
整租·10AM新坐标1室0厅南,南        ,10AM新坐标,5600,48㎡,方庄,中楼层（26层）,朝阳,1室0厅1卫
整租·玺萌丽苑1室1厅北,北        ,玺萌丽苑,4100,33㎡,草桥,低楼层（24层）,丰台,1室1厅1卫
整租·兴隆都市馨园1室0厅北,北        ,兴隆都市馨园,5300,30㎡,崇文门,中楼层（7层）,东城,1室0厅1卫
整租·毛纺厂西小区2室1厅南/北,南 北        ,毛纺厂西小区,5600,61㎡,清河,高楼层（4层）,海淀,2室1厅1卫
整租·柳芳北里1室1厅南,南        ,柳芳北里,5800,43㎡,国展,中楼层（18层）,朝阳,1室1厅1卫
整租·亦庄北岸1室0厅西,西        ,亦庄北岸,3400,39㎡,旧宫,高楼层（12层）,大兴,1室0厅1卫
整租·阳光星苑2室1厅东/西,东 西        ,阳光星苑,4300,72㎡,西红门,高楼层（16层）,丰台,2室1厅1卫
整租·星瑞家园2室1厅南/北,南 北        ,星瑞家园,3500,77㎡,黄村中,中楼层（6层）,大兴,2室1厅1卫
整租·平原里小区1室1厅东/西,东 西        ,平原里小区,5200,47㎡,牛街,高楼层（9层）,西城,1室1厅1卫
整租·观音寺北里2室2厅南/北,南 北        ,观音寺北里,3500,68㎡,观音寺,高楼层（6层）,大兴,2室2厅1卫
整租·芍药居1室1厅南,南        ,芍药居,5600,41㎡,芍药居,低楼层（6层）,朝阳,1室1厅1卫
整租·安宁里2室1厅南/北,南 北        ,安宁里,5500,59㎡,安宁庄,低楼层（6层）,海淀,2室1厅1卫
整租·仁悦居9号院2室1厅南/北,南 北        ,仁悦居9号院,3200,80㎡,顺义其它,高楼层（15层）,顺义,2室1厅1卫
整租·华贸城1室0厅西南,西南        ,华贸城,6000,55㎡,北苑,低楼层（28层）,朝阳,1室0厅1卫
整租·南顶村1室1厅南,南        ,南顶村,4300,43㎡,赵公口,高楼层（6层）,丰台,1室1厅1卫
整租·设计师广场1室0厅东南/西南,东南 西南        ,设计师广场,3800,37㎡,科技园区,中楼层（26层）,丰台,1室0厅1卫
整租·西潞园二里2室1厅南/北,南 北        ,西潞园二里,2300,63㎡,良乡,中楼层（6层）,房山,2室1厅1卫
整租·玉海园五里1室1厅南,南        ,玉海园五里,4600,46㎡,玉泉路,高楼层（6层）,海淀,1室1厅1卫
整租·德胜里一区1室1厅南,南        ,德胜里一区,5500,36㎡,德胜门,高楼层（5层）,西城,1室1厅1卫
整租·七棵树西大街2室1厅南/北,南 北        ,七棵树西大街,2000,56㎡,城子,高楼层（5层）,门头沟,2室1厅1卫
整租·郝庄家园2室1厅南/北,南 北        ,郝庄家园,2800,89㎡,西关环岛,高楼层（6层）,昌平,2室1厅1卫
整租·新城东里2室1厅西/北,西 北        ,新城东里,3300,58㎡,万达,中楼层（6层）,通州,2室1厅1卫
整租·西潞园四里1室1厅南,南        ,西潞园四里,1800,48㎡,良乡,高楼层（7层）,房山,1室1厅1卫
整租·永泰西里1室1厅东,东        ,永泰西里,5000,45㎡,清河,高楼层（6层）,海淀,1室1厅1卫
整租·四海公寓3室2厅南/北,南 北        ,四海公寓,3500,105㎡,潞苑,高楼层（6层）,通州,3室2厅1卫
整租·晓月家园1室0厅南,南        ,晓月家园,3100,45㎡,卢沟桥,中楼层（21层）,丰台,1室0厅1卫
整租·伟业嘉园北里4室1厅北,北        ,伟业嘉园北里,2100,80㎡,良乡,地下室（6层）,房山,4室1厅1卫
整租·垡头西里二区3室1厅南/北,南 北        ,垡头西里二区,5200,61㎡,垡头,高楼层（6层）,朝阳,3室1厅1卫
整租·中建雅颂居1室1厅东,东        ,中建雅颂居,3000,67㎡,潞苑,高楼层（22层）,通州,1室1厅1卫
整租·玺萌丽苑1室0厅北,北        ,玺萌丽苑,4200,33㎡,草桥,中楼层（24层）,丰台,1室0厅1卫
整租·美景东方1室0厅东,东        ,美景东方,5700,44㎡,华威桥,低楼层（20层）,朝阳,1室0厅1卫
整租·东方财富1室0厅西,西        ,东方财富,5500,45㎡,广渠门,中楼层（15层）,东城,1室0厅1卫
整租·宝盛北里2室1厅南/北,南 北        ,宝盛北里,5500,63㎡,清河,低楼层（6层）,海淀,2室1厅1卫
整租·和平里七区1室1厅东/西,东 西        ,和平里七区,5300,37㎡,和平里,低楼层（6层）,东城,1室1厅1卫
整租·天恒旭辉7号院2室1厅西,西        ,天恒旭辉7号院,1800,37㎡,天宫院南,高楼层（6层）,大兴,2室1厅1卫
整租·云立方1室0厅东/南,东 南        ,云立方,3500,51㎡,天宫院,中楼层（21层）,大兴,1室0厅1卫
整租·东平里3室1厅南/北,南 北        ,东平里,4300,82㎡,首都机场,高楼层（6层）,朝阳,3室1厅1卫
整租·晓月苑二里2室1厅南/北,南 北        ,晓月苑二里,3500,71㎡,卢沟桥,高楼层（6层）,丰台,2室1厅1卫
整租·石园东区2室1厅南/北,南 北        ,石园东区,2500,69㎡,顺义城,高楼层（6层）,顺义,2室1厅1卫
整租·信和嘉园1室0厅北,北        ,信和嘉园,5600,47㎡,马连道,中楼层（18层）,西城,1室0厅1卫
整租·裕中西里1室1厅南,南        ,裕中西里,6000,43㎡,马甸,中楼层（6层）,西城,1室1厅1卫
整租·幸福艺居1室2厅南/北,南 北        ,幸福艺居,3500,63㎡,玉桥,低楼层（6层）,通州,1室2厅1卫
整租·朝阳新城六区2室1厅南,南        ,朝阳新城六区,5000,85㎡,东坝,低楼层（15层）,朝阳,2室1厅1卫
整租·加州水郡Q酷1房间南,南        ,加州水郡Q酷,1800,43㎡,长阳,中楼层（14层）,房山,1房间1卫
整租·华发颐园1室0厅东,东        ,华发颐园,6000,60㎡,北苑,高楼层（19层）,朝阳,1室0厅1卫
整租·三义庙北1室1厅西,西        ,三义庙北,6000,42㎡,苏州桥,高楼层（7层）,海淀,1室1厅1卫
整租·莲馨嘉园1室1厅西,西        ,莲馨嘉园,4600,49㎡,六里桥,低楼层（21层）,丰台,1室1厅1卫
整租·周庄嘉园东里C区1室0厅南/北,南 北        ,周庄嘉园东里C区,4600,48㎡,十里河,中楼层（6层）,朝阳,1室0厅1卫
整租·古韵新居1室0厅南,南        ,古韵新居,3500,50㎡,潞苑,高楼层（11层）,通州,1室0厅1卫
整租·首地浣溪谷2室1厅南/北,南 北        ,首地浣溪谷,2800,83㎡,大兴其它,低楼层（8层）,大兴,2室1厅1卫
整租·安德路47号院1室1厅南,南        ,安德路47号院,5300,46㎡,安定门,中楼层（6层）,东城,1室1厅1卫
整租·中国铁建顺鑫汇2室2厅南/北,南 北        ,中国铁建顺鑫汇,2800,67㎡,顺义其它,低楼层（9层）,顺义,2室2厅2卫
整租·双龙南里2室1厅西南,西南        ,双龙南里,6100,58㎡,华威桥,中楼层（18层）,朝阳,2室1厅1卫
整租·红山世家1房间西,西        ,红山世家,6000,45㎡,广安门,高楼层（15层）,西城,1房间1卫
整租·世华龙樾1室1厅南,南        ,世华龙樾,6000,52㎡,清河,低楼层（18层）,海淀,1室1厅1卫
整租·樱花园一区2室2厅南/北,南 北        ,樱花园一区,3000,75㎡,李桥,高楼层（7层）,顺义,2室2厅1卫
整租·建材城东一里2室1厅南/北,南 北        ,建材城东一里,5400,81㎡,西三旗,高楼层（6层）,海淀,2室1厅1卫
整租·设计师广场1室1厅西南/西北,西南 西北        ,设计师广场,3800,48㎡,科技园区,低楼层（26层）,丰台,1室1厅1卫
整租·八里庄西里2室1厅南/北,南 北        ,八里庄西里,5800,66㎡,四惠,高楼层（6层）,朝阳,2室1厅1卫
整租·北平里2室1厅南/北,南 北        ,北平里,4000,58㎡,首都机场,高楼层（6层）,朝阳,2室1厅1卫
整租·中天国际1室0厅南,南        ,中天国际,5900,61㎡,南沙滩,中楼层（16层）,朝阳,1室0厅1卫
整租·东一时区1室1厅南,南        ,东一时区,4800,55㎡,双桥,高楼层（15层）,朝阳,1室1厅1卫
整租·马连道北里2室1厅南/北,南 北        ,马连道北里,5800,55㎡,马连道,高楼层（6层）,西城,2室1厅1卫
整租·玉桥北里2室1厅南/北,南 北        ,玉桥北里,3300,61㎡,乔庄,高楼层（6层）,通州,2室1厅1卫
整租·农光东里2室1厅东,东        ,农光东里,5700,51㎡,劲松,低楼层（18层）,朝阳,2室1厅1卫
整租·保利西山林语2室1厅南/北,南 北        ,保利西山林语,5200,96㎡,海淀北部新区,中楼层（8层）,海淀,2室1厅1卫
整租·万源南里2室1厅南/北,南 北        ,万源南里,3700,60㎡,旧宫,高楼层（6层）,丰台,2室1厅1卫
整租·广安﹒康馨家园2室1厅南/北,南 北        ,广安﹒康馨家园,4700,81㎡,青塔,低楼层（34层）,丰台,2室1厅1卫
整租·水利局一处宿舍2室1厅南/北,南 北        ,水利局一处宿舍,4900,60㎡,安宁庄,高楼层（6层）,海淀,2室1厅1卫
整租·模式口西里2室1厅南/北,南 北        ,模式口西里,3500,62㎡,苹果园,中楼层（6层）,石景山,2室1厅1卫
整租·新裕家园1室0厅北,北        ,新裕家园,6000,34㎡,崇文门,中楼层（13层）,东城,1室0厅1卫
整租·观音寺北里2室1厅南/北,南 北        ,观音寺北里,3100,69㎡,观音寺,高楼层（6层）,大兴,2室1厅1卫
整租·新华街二里2室1厅南/北,南 北        ,新华街二里,4400,56㎡,看丹桥,高楼层（6层）,丰台,2室1厅1卫
整租·柏林爱乐三期1室1厅东/西,东 西        ,柏林爱乐三期,5800,72㎡,常营,中楼层（11层）,朝阳,1室1厅1卫
整租·和平里七区1室1厅南,南        ,和平里七区,5200,38㎡,和平里,中楼层（5层）,东城,1室1厅1卫
整租·华人一品阁1房间南,南        ,华人一品阁,3600,19㎡,东四,中楼层（3层）,东城,1房间1卫
整租·保利西山林语2室1厅南/北,南 北        ,保利西山林语,6000,91㎡,海淀北部新区,中楼层（8层）,海淀,2室1厅2卫
整租·北苑家园茉藜园1室1厅东南,东南        ,北苑家园茉藜园,6000,66㎡,北苑,低楼层（26层）,朝阳,1室1厅1卫
整租·广安﹒康馨家园2室1厅南,南        ,广安﹒康馨家园,4700,73㎡,青塔,低楼层（34层）,丰台,2室1厅1卫
整租·首开康乃馨城1室1厅复式南,南        ,首开康乃馨城,3300,60㎡,枣园,中楼层（18层）,大兴,1室1厅1卫
整租·芳怡园1室1厅东,东        ,芳怡园,5200,55㎡,西北旺,高楼层（10层）,海淀,1室1厅1卫
整租·天桥北里1室1厅西,西        ,天桥北里,6000,60㎡,陶然亭,高楼层（9层）,西城,1室1厅1卫
整租·东方财富1室0厅西,西        ,东方财富,5600,45㎡,广渠门,低楼层（15层）,东城,1室0厅1卫
整租·知本时代1室1厅北,北        ,知本时代,5100,54㎡,西三旗,中楼层（18层）,海淀,1室1厅1卫
整租·六里桥10号院1室1厅南,南        ,六里桥10号院,4200,35㎡,六里桥,中楼层（6层）,丰台,1室1厅1卫
整租·兴华中里2室1厅南/北,南 北        ,兴华中里,3400,65㎡,黄村中,高楼层（6层）,大兴,2室1厅1卫
整租·八宝山南路29号院2室1厅南/北,南 北        ,八宝山南路29号院,4000,48㎡,鲁谷,低楼层（6层）,石景山,2室1厅1卫
整租·东平里2室1厅南,南        ,东平里,5500,67㎡,首都机场,高楼层（6层）,朝阳,2室1厅1卫
整租·右安门外大街1室1厅东,东        ,右安门外大街,4500,48㎡,右安门外,中楼层（10层）,丰台,1室1厅1卫
整租·京贸国际城东区1室1厅南,南        ,京贸国际城东区,3200,58㎡,武夷花园,中楼层（29层）,通州,1室1厅1卫
整租·模式口西里2室1厅南,南        ,模式口西里,4200,60㎡,苹果园,中楼层（6层）,石景山,2室1厅1卫
整租·福怡苑2室1厅南/北,南 北        ,福怡苑,5700,94㎡,定福庄,中楼层（6层）,朝阳,2室1厅1卫
